Creditos;saldo_actual;saldo_vencido;Promedio de limite_credito;Promedio de credito_maximo;Promedio de cantidad_cuotas;Promedio de valor_cuota;coaching_impacto;Comunicaciones_saldo_actual;Comunicaciones_pagos_vencidos;Consumo_saldo_actual;perfil_usuario_Alto;perfil_usuario_Joven;perfil_usuario_Sin registro
1;7630000;0.0;0.0;10000000.0;6;1366000.0;0;0.0;0;7630000.0;0;0;1
1;10494000;0.0;0.0;50216000.0;56;1096000.0;0;0.0;0;10494000.0;1;0;0
1;5770000;8952000.0;0.0;5000000.0;24;5770000.0;0;0.0;0;5770000.0;0;0;0
1;6924000;6924000.0;0.0;6000000.0;1;6924000.0;0;0.0;0;6924000.0;0;0;0
3;102313000;0.0;0.0;36460666.666666605;83;568000.0;0;0.0;0;102313000.0;0;0;0
2;25425000;0.0;0.0;13790000.0;54;392000.0;0;0.0;0;25425000.0;0;0;1
1;14599000;0.0;0.0;18000000.0;66;367000.0;0;0.0;0;0.0;0;0;0
2;34810000;0.0;0.0;19010500.0;148;381500.0;0;0.0;0;24730000.0;1;0;0
1;81513000;0.0;0.0;82951000.0;240;823000.0;0;0.0;0;0.0;0;0;1
2;28369000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
3;38526000;0.0;0.0;14568000.0;75;260000.0;0;0.0;0;38526000.0;1;0;0
1;5085000;0.0;0.0;5000000.0;72;131000.0;0;0.0;0;5085000.0;1;0;0
3;41459000;35790000.0;0.0;14132666.6666666;80;118666.666666666;0;0.0;0;6089000.0;0;0;0
1;6527000;0.0;0.0;6527000.0;8;869000.0;0;0.0;0;6527000.0;0;0;1
1;12072000;0.0;0.0;13600000.0;60;359000.0;0;0.0;0;12072000.0;1;0;0
1;5136000;0.0;0.0;5136000.0;40;128000.0;0;0.0;0;5136000.0;0;0;1
1;25793000;0.0;0.0;18500000.0;360;257000.0;0;0.0;0;0.0;0;0;0
1;8384000;3942000.0;0.0;14237000.0;41;349000.0;0;0.0;0;8384000.0;0;0;0
1;4549000;0.0;0.0;16900000.0;72;400000.0;0;0.0;0;0.0;1;0;0
1;10338000;10338000.0;0.0;8851000.0;1;10338000.0;0;0.0;0;10338000.0;0;0;0
1;6673000;0.0;0.0;6818000.0;48;286000.0;0;0.0;0;6673000.0;0;0;1
2;15568000;0.0;0.0;8169000.0;72;204500.0;0;0.0;0;15568000.0;0;0;1
5;111959000;0.0;1800000.0;24015800.0;67;476600.0;0;0.0;0;105954000.0;0;0;1
1;28988000;28988000.0;11564000.0;0.0;3;28988000.0;0;0.0;0;0.0;0;0;0
1;5218000;0.0;0.0;6661000.0;63;217000.0;0;0.0;0;5218000.0;1;0;0
1;9975000;0.0;0.0;10400000.0;60;0.0;0;0.0;0;9975000.0;0;0;0
2;16592000;0.0;0.0;8465000.0;108;111000.0;0;0.0;0;0.0;1;0;0
5;111451000;0.0;3620000.0;25600000.0;36;216600.0;0;0.0;0;84479000.0;0;0;1
1;21332000;0.0;0.0;22108000.0;72;453000.0;0;0.0;0;21332000.0;0;0;1
1;9665000;0.0;0.0;11500000.0;15;996000.0;0;0.0;0;0.0;0;0;1
2;39160000;0.0;0.0;20000000.0;78;192500.0;0;0.0;0;39160000.0;1;0;0
2;52036000;0.0;0.0;28007500.0;90;552500.0;0;0.0;0;14507000.0;0;0;1
1;7130000;0.0;0.0;7800000.0;6;0.0;0;0.0;0;0.0;0;0;0
2;16227000;0.0;0.0;9128000.0;132;274500.0;0;0.0;0;16227000.0;0;0;1
1;16745000;0.0;0.0;16745000.0;0;167000.0;0;0.0;0;16745000.0;1;0;0
1;9018000;7964000.0;8050000.0;0.0;3;9018000.0;0;0.0;0;0.0;0;0;1
1;63621000;0.0;0.0;64036000.0;240;628000.0;0;0.0;0;0.0;0;0;0
1;15110000;0.0;0.0;15000000.0;96;315000.0;0;0.0;0;15110000.0;0;0;0
1;19889000;0.0;0.0;20000000.0;109;292000.0;0;0.0;0;0.0;0;0;1
3;130166000;0.0;0.0;42000000.0;138;733000.0;0;0.0;0;39484000.0;1;0;0
5;55379000;0.0;2980000.0;8220000.0;84;233400.0;0;0.0;0;12469000.0;0;0;1
1;11795000;0.0;0.0;11678000.0;72;290000.0;0;0.0;0;11795000.0;0;0;0
5;343356008;2562000.0;0.0;46624399.8;116;925200.0;0;0.0;0;33959000.0;0;0;0
1;13160000;661000.0;0.0;13690000.0;122;111000.0;0;0.0;0;13160000.0;0;0;0
1;80643000;0.0;0.0;81251000.0;108;1196000.0;0;0.0;0;0.0;0;0;1
1;17621000;0.0;0.0;0.0;24;136000.0;0;0.0;0;0.0;0;0;0
1;7595000;0.0;0.0;9599000.0;60;202000.0;0;0.0;0;0.0;1;0;0
1;73644000;0.0;0.0;64622000.0;279;710000.0;0;0.0;0;0.0;1;0;0
2;22891000;0.0;0.0;11500000.0;48;429500.0;0;0.0;0;15246000.0;0;0;1
6;71526000;5225000.0;5283333.33333333;6300166.66666666;59;1070166.66666666;0;0.0;0;38172000.0;0;0;0
1;9902000;0.0;0.0;12000000.0;72;284000.0;0;0.0;0;0.0;0;0;1
1;7919000;0.0;0.0;8000000.0;48;248000.0;0;0.0;0;7919000.0;0;0;1
2;23439000;23439000.0;0.0;0.0;0;11719500.0;0;0.0;0;18125000.0;0;0;0
1;17033000;0.0;0.0;21000000.0;67;485000.0;0;0.0;0;17033000.0;1;0;0
1;52463000;0.0;0.0;0.0;8;449000.0;0;0.0;0;0.0;0;0;1
1;12997000;0.0;0.0;17558000.0;46;473000.0;0;0.0;0;12997000.0;0;0;1
1;9068000;0.0;0.0;9674000.0;72;373000.0;0;0.0;0;9068000.0;0;0;1
7;155945000;302104008.0;2390571.42857142;18167142.8571428;1;44106572.5714285;0;0.0;0;127170000.0;0;0;0
1;40023000;0.0;0.0;30731000.0;240;612000.0;0;0.0;0;0.0;0;0;0
1;13912000;0.0;0.0;14000000.0;60;409000.0;0;0.0;0;13912000.0;0;0;1
1;6795000;8848000.0;0.0;4800000.0;7;6795000.0;0;0.0;0;6795000.0;0;0;1
1;20661000;0.0;0.0;21700000.0;68;468000.0;0;0.0;0;20661000.0;1;0;0
1;5589000;0.0;0.0;6204000.0;54;407000.0;0;0.0;0;5589000.0;1;0;0
3;29358000;0.0;0.0;11261666.6666666;48;330000.0;0;0.0;0;29358000.0;0;0;1
1;6524000;0.0;0.0;6524000.0;120;75000.0;0;0.0;0;6524000.0;0;0;1
2;34665000;0.0;0.0;18660000.0;54;428500.0;0;0.0;0;17056000.0;0;0;1
1;100000000;0.0;0.0;100000000.0;101;665000.0;0;0.0;0;100000000.0;1;0;0
1;36452000;0.0;0.0;34272000.0;300;431000.0;0;0.0;0;0.0;0;0;1
2;18326000;0.0;17050000.0;0.0;3;3604500.0;0;0.0;0;0.0;1;0;0
1;4596000;0.0;0.0;5000000.0;24;249000.0;0;0.0;0;0.0;0;1;0
1;66676000;66676000.0;0.0;0.0;1;66676000.0;0;0.0;0;66676000.0;0;0;0
3;69610000;66407000.0;0.0;24402000.0;54;6847666.66666666;0;0.0;0;37094000.0;0;0;0
2;16475000;16475000.0;0.0;9000000.0;59;5233500.0;0;0.0;0;16475000.0;0;0;0
1;19245000;1376000.0;0.0;20000000.0;57;2789000.0;0;0.0;0;19245000.0;0;0;1
1;19526000;0.0;0.0;20000000.0;60;529000.0;0;0.0;0;19526000.0;1;0;0
2;36764000;0.0;0.0;22650000.0;101;470500.0;0;0.0;0;0.0;0;0;1
1;5177000;0.0;5600000.0;0.0;3;205000.0;0;0.0;0;0.0;0;0;0
2;12254000;0.0;0.0;3231500.0;18;178000.0;0;0.0;0;0.0;0;0;0
2;18427000;2850000.0;1850000.0;6550000.0;60;188000.0;0;0.0;0;13607000.0;0;0;1
2;92588000;8433000.0;0.0;55272000.0;123;4803500.0;0;0.0;0;8433000.0;0;0;0
1;59661000;0.0;0.0;65153000.0;240;733000.0;0;0.0;0;0.0;1;0;0
2;11331000;0.0;5400000.0;0.0;3;516000.0;0;0.0;0;0.0;0;0;0
1;16202000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;0
2;9914000;0.0;5840000.0;5000000.0;60;145500.0;0;0.0;0;4523000.0;0;0;1
4;44142000;0.0;2500000.0;10958500.0;40;490750.0;0;0.0;0;29706000.0;0;0;1
2;24212000;0.0;0.0;12645000.0;35;647000.0;0;0.0;0;0.0;0;0;0
1;5788000;0.0;0.0;0.0;24;266000.0;0;0.0;0;0.0;0;0;1
2;87048000;0.0;0.0;41153500.0;198;453500.0;0;0.0;0;15004000.0;1;0;0
1;11567000;0.0;0.0;12000000.0;36;501000.0;0;0.0;0;0.0;0;0;0
1;8206000;0.0;0.0;8400000.0;60;0.0;0;0.0;0;8206000.0;0;0;0
1;9346000;0.0;0.0;9346000.0;84;223000.0;0;0.0;0;9346000.0;1;0;0
1;5098000;0.0;0.0;5000000.0;6;901000.0;0;0.0;0;5098000.0;0;0;1
1;4976000;983000.0;5000000.0;0.0;3;6190000.0;0;0.0;0;0.0;0;0;0
1;4737000;4737000.0;0.0;4984000.0;1;4163000.0;0;0.0;0;0.0;0;0;0
2;30834000;0.0;2850000.0;13500000.0;60;482500.0;0;0.0;0;25194000.0;0;0;1
4;41010000;66846000.0;0.0;8004500.0;16;7176500.0;0;0.0;0;27992000.0;0;0;0
1;7026000;0.0;0.0;8000000.0;36;258000.0;0;0.0;0;7026000.0;0;0;1
2;10301000;0.0;0.0;5260000.0;24;219000.0;0;0.0;0;10301000.0;0;0;0
1;16873000;0.0;0.0;24000000.0;60;575000.0;0;0.0;0;16873000.0;0;0;1
1;47452000;0.0;0.0;43065000.0;360;332000.0;0;0.0;0;0.0;0;0;1
1;21223000;0.0;0.0;21231000.0;144;477000.0;0;0.0;0;21223000.0;0;0;1
1;5836000;0.0;0.0;7000000.0;35;303000.0;0;0.0;0;5836000.0;0;0;1
1;23319000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
1;54458000;0.0;0.0;55000000.0;121;724000.0;0;0.0;0;0.0;0;0;1
1;5734000;5734000.0;2200000.0;0.0;3;5734000.0;0;0.0;0;0.0;0;0;0
1;6041000;6041000.0;0.0;0.0;1;6041000.0;0;0.0;0;6041000.0;0;0;0
1;4553000;0.0;0.0;4600000.0;60;135000.0;0;0.0;0;4553000.0;0;0;1
1;7588000;0.0;0.0;6800000.0;122;170000.0;0;0.0;0;7588000.0;0;0;0
2;24195000;0.0;0.0;14749000.0;90;309500.0;0;0.0;0;24195000.0;0;0;0
1;7783000;0.0;0.0;7900000.0;48;227000.0;0;0.0;0;7783000.0;1;0;0
2;23519000;30465000.0;0.0;11200000.0;1;11759500.0;0;0.0;0;23519000.0;0;0;0
1;7100000;0.0;0.0;7100000.0;0;6000.0;0;0.0;0;7100000.0;1;0;0
2;27656000;0.0;6500000.0;4040500.0;60;898000.0;0;0.0;0;8266000.0;0;0;1
1;4523000;0.0;0.0;4600000.0;72;288000.0;0;0.0;0;4523000.0;1;0;0
3;41407000;0.0;0.0;17635666.6666666;30;831666.6666666659;0;0.0;0;0.0;1;0;0
2;32679000;0.0;0.0;22396000.0;60;638000.0;0;0.0;0;9722000.0;1;0;0
1;8014000;0.0;11209000.0;0.0;3;990000.0;0;0.0;0;0.0;0;0;0
1;9659000;0.0;0.0;10000000.0;36;412000.0;0;0.0;0;9659000.0;0;0;1
1;30214000;0.0;0.0;31700000.0;60;917000.0;0;0.0;0;30214000.0;1;0;0
1;5040000;0.0;0.0;5489000.0;49;176000.0;0;0.0;0;0.0;0;0;0
1;49419000;0.0;0.0;45500000.0;228;583000.0;0;0.0;0;0.0;1;0;0
2;17674000;0.0;0.0;9043000.0;42;298000.0;0;0.0;0;17674000.0;1;0;0
1;12956000;2168000.0;0.0;16057000.0;39;389000.0;0;0.0;0;12956000.0;0;0;0
4;153708000;1993000.0;1351750.0;37686750.0;144;546500.0;0;0.0;0;11053000.0;0;0;1
1;7043000;7043000.0;0.0;10000.0;1;7043000.0;0;0.0;0;7043000.0;0;0;1
1;50970000;0.0;0.0;52926000.0;84;937000.0;0;0.0;0;0.0;0;0;0
4;58138000;0.0;0.0;14854500.0;111;316500.0;0;0.0;0;58138000.0;1;0;0
1;4738000;0.0;0.0;4800000.0;36;201000.0;0;0.0;0;4738000.0;0;0;1
1;23346000;0.0;0.0;42400000.0;184;525000.0;0;0.0;0;0.0;0;0;0
1;15170000;0.0;0.0;16000000.0;36;669000.0;0;0.0;0;0.0;1;0;0
3;72476000;0.0;0.0;25949666.6666666;32;1109666.66666666;0;0.0;0;8578000.0;0;0;1
1;7416000;8206000.0;0.0;6600000.0;27;7416000.0;0;0.0;0;7416000.0;0;0;0
1;4775000;0.0;0.0;6600000.0;25;393000.0;0;0.0;0;0.0;0;0;1
1;38223000;0.0;0.0;41000000.0;109;650000.0;0;0.0;0;0.0;0;0;1
1;21030000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
1;5397000;0.0;0.0;6154000.0;24;379000.0;1;0.0;0;0.0;0;0;0
1;15431000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;0
1;7491000;0.0;0.0;8394000.0;60;224000.0;0;0.0;0;7491000.0;1;0;0
1;59410000;0.0;0.0;61000000.0;96;1004000.0;0;0.0;0;59410000.0;1;0;0
1;8797000;16482000.0;0.0;8797000.0;1;16482000.0;0;0.0;0;8797000.0;0;0;0
4;666249008;0.0;15100000.0;329500000.0;210;2147000.0;0;0.0;0;0.0;1;0;0
2;9534000;0.0;2350000.0;3000000.0;60;90000.0;0;0.0;0;4928000.0;0;0;0
1;12384000;0.0;0.0;12700000.0;78;292000.0;0;0.0;0;12384000.0;1;0;0
1;10421000;0.0;0.0;12400000.0;48;396000.0;0;0.0;0;10421000.0;1;0;0
1;9677000;0.0;0.0;10000000.0;60;0.0;0;0.0;0;9677000.0;1;0;0
1;11112000;0.0;0.0;20000000.0;60;564000.0;0;0.0;0;11112000.0;1;0;0
1;11198000;0.0;0.0;11167000.0;72;403000.0;0;0.0;0;11198000.0;0;0;0
1;26176000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;0
2;71862000;0.0;0.0;46001500.0;76;895500.0;0;0.0;0;71862000.0;0;0;1
1;8374000;4561000.0;0.0;3813000.0;1;3813000.0;0;0.0;0;8374000.0;0;0;0
1;10992000;0.0;0.0;0.0;6;362000.0;0;0.0;0;0.0;0;0;1
1;10318000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;25297000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;13372000;0.0;0.0;15200000.0;48;473000.0;0;0.0;0;13372000.0;1;0;0
1;73077000;0.0;0.0;80000000.0;120;1023000.0;0;0.0;0;73077000.0;1;0;0
5;201324000;0.0;0.0;42400000.0;96;702200.0;0;0.0;0;26006000.0;1;0;0
1;4879000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
2;10593000;0.0;0.0;5358500.0;42;183500.0;0;0.0;0;10593000.0;0;0;0
1;24137000;24137000.0;0.0;24137000.0;1;24137000.0;0;0.0;0;24137000.0;0;0;0
2;22304000;0.0;0.0;14274000.0;12;263500.0;0;0.0;0;22304000.0;0;0;1
1;14290000;14290000.0;0.0;14290000.0;10;1429000.0;0;0.0;0;0.0;0;0;0
1;5091000;0.0;0.0;5000000.0;37;204000.0;0;0.0;0;5091000.0;0;0;1
2;12950000;0.0;0.0;7050500.0;42;244500.0;0;0.0;0;5774000.0;1;0;0
2;48886000;0.0;0.0;25276000.0;54;754000.0;0;0.0;0;48886000.0;1;0;0
1;4904000;0.0;0.0;4904000.0;6;817000.0;0;0.0;0;4904000.0;0;0;1
1;43373000;0.0;0.0;45923000.0;120;603000.0;0;0.0;0;0.0;0;0;0
1;23525000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
2;17248000;0.0;0.0;9829000.0;72;213500.0;0;0.0;0;17248000.0;0;0;0
6;46950000;549000.0;2483333.33333333;9876666.66666666;38;279500.0;0;0.0;0;29676000.0;0;0;1
1;54618000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;0
2;17213000;0.0;0.0;9000000.0;48;316000.0;0;0.0;0;17213000.0;0;0;0
1;6609000;1818000.0;0.0;8700000.0;64;252000.0;0;0.0;0;6609000.0;0;0;1
2;11938000;0.0;0.0;2708000.0;17;381000.0;0;0.0;0;5376000.0;0;0;1
3;90818000;0.0;0.0;32141333.333333302;130;411666.666666666;0;0.0;0;26062000.0;0;0;1
2;10623000;5227000.0;0.0;5311500.0;30;2684500.0;0;0.0;0;10623000.0;0;0;0
1;4922000;0.0;0.0;20000000.0;42;716000.0;0;0.0;0;4922000.0;1;0;0
1;5455000;0.0;0.0;6000000.0;36;363000.0;0;0.0;0;5455000.0;0;0;0
2;39723000;748000.0;0.0;22000000.0;113;1023000.0;0;0.0;0;7122000.0;0;0;1
2;71166000;0.0;0.0;44500500.0;66;855500.0;0;0.0;0;0.0;1;0;0
2;40414000;0.0;0.0;25100000.0;117;434500.0;0;0.0;0;19287000.0;0;0;1
1;6583000;0.0;0.0;6583000.0;24;491000.0;0;0.0;0;0.0;1;0;0
1;10869000;0.0;6600000.0;0.0;3;643000.0;0;0.0;0;0.0;1;0;0
1;8541000;0.0;0.0;20000000.0;48;580000.0;0;0.0;0;8541000.0;0;0;1
4;90313000;40295000.0;2938750.0;23957500.0;106;2768750.0;0;0.0;0;40295000.0;0;0;1
2;15034000;8832000.0;0.0;10024000.0;63;7091000.0;0;0.0;0;8343000.0;0;0;0
1;28961000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
3;41213000;0.0;0.0;14178000.0;80;230666.666666666;0;0.0;0;12435000.0;0;0;1
1;5198000;0.0;0.0;28000000.0;84;503000.0;0;0.0;0;5198000.0;1;0;0
1;16747000;0.0;0.0;16747000.0;0;292000.0;0;0.0;0;16747000.0;1;0;0
1;37642000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
2;20508000;0.0;0.0;15589000.0;57;414500.0;0;0.0;0;20508000.0;0;0;1
1;11723000;19295000.0;0.0;14252000.0;72;433000.0;0;0.0;0;11723000.0;0;0;1
1;26463000;0.0;0.0;26900000.0;60;826000.0;0;0.0;0;26463000.0;1;0;0
1;4812000;0.0;0.0;5259000.0;60;146000.0;0;0.0;0;4812000.0;0;0;1
1;9485000;0.0;0.0;10000000.0;72;261000.0;0;0.0;0;9485000.0;1;0;0
1;48597000;0.0;0.0;49357000.0;120;637000.0;0;0.0;0;48597000.0;0;0;0
1;8323000;0.0;0.0;10220000.0;114;95000.0;0;0.0;0;0.0;0;0;0
1;61865000;61865000.0;0.0;54769000.0;212;61865000.0;0;0.0;0;61865000.0;0;0;0
1;4565000;0.0;0.0;5298000.0;24;283000.0;0;0.0;0;4565000.0;0;0;1
1;6295000;0.0;6600000.0;0.0;3;346000.0;0;0.0;0;0.0;0;0;1
2;12899000;14202000.0;0.0;9566000.0;24;6449500.0;0;0.0;0;12899000.0;0;0;0
1;6292000;119000.0;0.0;7666000.0;72;191000.0;0;0.0;0;6292000.0;0;0;0
1;10000000;0.0;0.0;10000000.0;60;283000.0;0;0.0;0;0.0;0;0;1
2;21249000;0.0;0.0;12000000.0;84;258500.0;0;0.0;0;21249000.0;0;0;0
2;33825000;0.0;0.0;18625000.0;66;436500.0;0;0.0;0;33825000.0;1;0;0
3;29472000;0.0;0.0;10866666.6666666;60;254666.666666666;0;0.0;0;17591000.0;0;0;1
4;41405000;1607000.0;5350000.0;18860500.0;85;626000.0;0;0.0;0;31886000.0;0;0;0
1;5797000;0.0;0.0;7879000.0;48;342000.0;0;0.0;0;0.0;0;0;0
1;5087000;0.0;0.0;5500000.0;60;170000.0;0;0.0;0;5087000.0;1;0;0
1;4670000;0.0;4800000.0;0.0;3;183000.0;0;0.0;0;0.0;0;0;1
1;18789000;0.0;0.0;20000000.0;72;887000.0;0;0.0;0;18789000.0;0;0;1
2;71551000;720000.0;0.0;37000000.0;85;1977000.0;0;0.0;0;71551000.0;0;0;0
1;24708000;0.0;0.0;26629000.0;60;628000.0;0;0.0;0;24708000.0;0;0;1
1;14114000;0.0;0.0;15200000.0;60;446000.0;0;0.0;0;14114000.0;0;0;1
1;12522000;0.0;0.0;15000000.0;24;799000.0;0;0.0;0;12522000.0;1;0;0
1;12545000;0.0;16500000.0;0.0;3;679000.0;0;0.0;0;0.0;1;0;0
3;80828000;0.0;0.0;26303000.0;110;687000.0;0;0.0;0;11650000.0;0;0;1
1;5211000;0.0;0.0;5211000.0;36;276000.0;0;0.0;0;0.0;0;0;0
7;196320000;0.0;14285714.2857142;23022428.5714285;41;1134000.0;0;0.0;0;93214000.0;1;0;0
1;22156000;0.0;0.0;30000000.0;250;288000.0;0;0.0;0;0.0;0;0;1
1;184040000;239000.0;0.0;174252000.0;360;1504000.0;0;0.0;0;0.0;0;0;0
1;9788000;0.0;0.0;10000000.0;60;273000.0;0;0.0;0;9788000.0;1;0;0
1;62041000;0.0;0.0;54375000.0;354;476000.0;0;0.0;0;0.0;0;0;1
2;47002000;0.0;3450000.0;23608500.0;60;679500.0;0;0.0;0;0.0;0;0;1
2;38236000;0.0;0.0;19851000.0;108;351000.0;0;0.0;0;0.0;1;0;0
1;10082000;12487000.0;0.0;5000000.0;8;10082000.0;0;0.0;0;10082000.0;0;0;0
1;7586000;0.0;0.0;9072000.0;36;524000.0;0;0.0;0;7586000.0;0;0;0
1;20328000;0.0;30000000.0;0.0;3;279000.0;0;0.0;0;0.0;1;0;0
1;26758000;0.0;0.0;0.0;19;140000.0;0;0.0;0;0.0;0;0;0
5;105713000;0.0;3423000.0;18547400.0;68;598600.0;0;0.0;0;0.0;0;0;0
2;61589000;61589000.0;0.0;32782500.0;3;30794500.0;0;0.0;0;61589000.0;0;0;0
6;239979008;0.0;9600000.0;59214250.0;116;623666.666666666;0;0.0;0;35940000.0;1;0;0
1;21247000;0.0;0.0;23447000.0;0;190000.0;0;0.0;0;21247000.0;1;0;0
5;77662000;11856000.0;0.0;20778800.0;89;454400.0;0;0.0;0;49941000.0;0;0;0
1;8198000;0.0;0.0;9000000.0;60;225000.0;0;0.0;0;8198000.0;0;0;0
1;43610000;0.0;0.0;45000000.0;120;619000.0;0;0.0;0;43610000.0;1;0;0
1;21685000;0.0;0.0;25832000.0;61;697000.0;0;0.0;0;21685000.0;1;0;0
1;49411000;0.0;0.0;44727000.0;330;459000.0;0;0.0;0;0.0;1;0;0
1;48760000;0.0;0.0;60854000.0;146;506000.0;0;0.0;0;0.0;1;0;0
2;30877000;0.0;0.0;16000000.0;39;599000.0;0;0.0;0;30877000.0;0;0;1
2;16100000;0.0;0.0;8050000.0;42;245000.0;0;0.0;0;16100000.0;0;0;0
5;170044000;0.0;1040000.0;32061400.0;50;1128800.0;0;0.0;0;158649000.0;0;0;1
1;9683000;5375000.0;0.0;4308000.0;1;4308000.0;0;0.0;0;9683000.0;0;0;0
2;23776000;0.0;0.0;11880500.0;78;279500.0;0;0.0;0;23776000.0;0;0;1
1;5235000;5235000.0;0.0;2670000.0;3;150000.0;0;0.0;0;0.0;0;0;0
1;6157000;6792000.0;0.0;15700000.0;1;6792000.0;0;0.0;0;6157000.0;0;0;0
1;10157000;8081000.0;0.0;6674000.0;23;389000.0;0;0.0;0;10157000.0;0;0;0
1;5431000;3642000.0;0.0;5127000.0;56;142000.0;0;0.0;0;5431000.0;0;0;1
1;4777000;4777000.0;0.0;1438000.0;24;4777000.0;0;0.0;0;4777000.0;0;0;0
3;77405000;74996000.0;6379000.0;34401500.0;1;25113333.333333302;0;0.0;0;71026000.0;0;0;0
3;18811000;848000.0;0.0;7083333.33333333;40;493666.666666666;0;0.0;0;18811000.0;0;0;0
1;65751000;0.0;0.0;79800000.0;60;1770000.0;0;0.0;0;65751000.0;1;0;0
1;6565000;0.0;0.0;6709000.0;60;205000.0;0;0.0;0;6565000.0;0;0;0
1;7419000;0.0;0.0;7419000.0;37;301000.0;0;0.0;0;0.0;0;0;1
2;13824000;0.0;13650000.0;0.0;3;273000.0;0;0.0;0;0.0;0;0;1
1;25608000;0.0;0.0;0.0;18;417000.0;0;0.0;0;0.0;0;0;0
1;11259000;0.0;12000000.0;0.0;3;983000.0;0;0.0;0;0.0;1;0;0
1;5055000;0.0;4000000.0;0.0;3;0.0;0;0.0;0;0.0;0;0;1
1;10017000;0.0;0.0;10000000.0;72;252000.0;0;0.0;0;10017000.0;1;0;0
1;18445000;0.0;0.0;27795000.0;114;354000.0;0;0.0;0;0.0;1;0;0
3;61921000;0.0;0.0;21066666.6666666;56;539666.666666666;0;0.0;0;61921000.0;1;0;0
1;52536000;0.0;0.0;63912000.0;144;687000.0;0;0.0;0;0.0;0;0;1
4;55651000;0.0;6640000.0;17938333.333333302;74;394500.0;0;0.0;0;21724000.0;0;0;0
2;122019000;31652000.0;0.0;58607500.0;97;1287000.0;0;0.0;0;0.0;0;0;0
1;10399000;0.0;0.0;13000000.0;36;464000.0;0;0.0;0;10399000.0;0;0;1
1;79006000;0.0;0.0;79054000.0;240;860000.0;0;0.0;0;0.0;0;0;1
3;118287000;0.0;0.0;38984666.666666605;205;518666.666666666;0;0.0;0;5455000.0;1;0;0
6;73115000;0.0;6521833.33333333;7438833.33333333;66;1135166.66666666;0;0.0;0;7510000.0;0;0;1
1;5313000;5313000.0;2375000.0;0.0;3;7116000.0;0;0.0;0;0.0;0;0;1
1;4556000;0.0;0.0;5000000.0;36;261000.0;0;0.0;0;0.0;0;0;1
1;4941000;0.0;0.0;4941000.0;24;255000.0;0;0.0;0;4941000.0;0;0;0
1;5991000;0.0;5600000.0;0.0;3;317000.0;0;0.0;0;0.0;1;0;0
3;39945000;0.0;3773333.33333333;8333333.33333333;72;296000.0;0;0.0;0;0.0;1;0;0
1;12368000;0.0;0.0;12763000.0;72;444000.0;0;0.0;0;12368000.0;1;0;0
2;12358000;7846000.0;1050000.0;3600000.0;1;4129500.0;0;0.0;0;7015000.0;0;0;1
1;4960000;0.0;0.0;10000000.0;24;483000.0;0;0.0;0;0.0;1;0;0
1;50991000;0.0;0.0;54753000.0;108;928000.0;0;0.0;0;0.0;1;0;0
1;35105000;0.0;0.0;35144000.0;60;1593000.0;0;0.0;0;35105000.0;1;0;0
1;6949000;0.0;13300000.0;0.0;3;6056000.0;0;0.0;0;0.0;0;0;1
1;19247000;0.0;0.0;20000000.0;60;578000.0;0;0.0;0;19247000.0;1;0;0
3;19812000;0.0;8200000.0;5049000.0;12;796333.333333333;0;0.0;0;5049000.0;1;0;0
1;16117000;0.0;0.0;18000000.0;60;409000.0;0;0.0;0;0.0;0;0;1
1;13595000;0.0;0.0;14800000.0;60;439000.0;0;0.0;0;13595000.0;1;0;0
2;39809000;0.0;0.0;17499999.5;35;530000.0;0;0.0;0;34740000.0;1;0;0
1;8136000;0.0;0.0;9260000.0;60;263000.0;0;0.0;0;0.0;1;0;0
1;6053000;0.0;0.0;7009000.0;72;374000.0;0;0.0;0;6053000.0;0;0;0
1;9303000;0.0;0.0;9752000.0;72;375000.0;0;0.0;0;9303000.0;0;0;0
3;19969000;0.0;2733333.33333333;5118000.0;50;302000.0;0;0.0;0;13365000.0;1;0;0
1;6144000;0.0;0.0;8472000.0;35;436000.0;0;0.0;0;0.0;0;0;0
1;26413000;0.0;0.0;27329000.0;132;225000.0;0;0.0;0;0.0;0;0;0
1;23856000;0.0;0.0;23856000.0;72;476000.0;0;0.0;0;23856000.0;0;0;0
2;29295000;555000.0;0.0;20055000.0;106;406500.0;0;0.0;0;23528000.0;0;0;0
1;32063000;0.0;0.0;38200000.0;120;630000.0;0;0.0;0;0.0;0;0;1
